Life_Time,Age,Is_Retail,Is_CRM_Email,CountDeposit,CountWithdrawal,TotalDeposits,TotalWithdrawal,CountPaymentMethod,DifferentMethodWithdrawals,Multi_Device,IP_Counts,e_11234,e_23456,e_34454,e_43568,e_64645,Target_ml
0,53,0,0,57,1,660,500,1,0.0,1,1,7808.6,20711.97,38559.83,44519.94,3.57,1
6,52,1,1,1,0,5,0,1,0.0,1,1,10864.98,4080.25,3101.9,32700.63,1.32,0
4,38,0,0,91,3,1225,236,1,0.0,1,5,2801.94,4265.76,755.51,4384.07,2.76,1
0,33,0,0,90,9,4843,5050,2,0.0,1,2,7122.72,1258.36,2783.92,9322.78,2.01,1
0,32,0,0,59,5,1716,1060,2,1060.0,1,6,296.16,8398.75,1315.35,552.05,1.44,1
0,25,0,0,14,0,1300,0,1,0.0,1,2,8975.31,7621.41,29660.58,23107.05,2.02,0
0,58,0,0,6,0,1050,0,1,0.0,1,5,2647.06,1420.74,7207.36,4682.94,0.21,0
2,55,1,1,1,0,100,0,1,0.0,0,1,8569.76,13304.43,32174.06,32174.06,2.83,0
14,65,1,0,7,0,180,0,1,0.0,1,4,455.5,1880.53,11805.25,6522.1,0.44,0
0,52,1,1,48,0,808,0,1,0.0,1,2,1768.24,1561.46,8614.64,5245.86,0.28,1
11,60,1,1,27,2,369,45,1,0.0,1,2,4970.39,7211.93,26589.46,21059.64,1.94,0
3,43,1,0,23,3,3296,4200,3,924.0,1,3,299.09,1461.89,2823.98,108.67,1.15,0
1,32,0,0,16,5,1965,1140,4,1140.0,1,4,5423.61,2110.35,325.68,2812.86,2.35,1
1,60,0,0,3,1,30,75,2,75.0,1,1,18735.09,14082.54,33470.89,33470.89,2.91,0
0,36,0,0,13,4,3800,4594,4,4594.0,1,4,2128.67,3694.8,5907.33,1652.04,2.13,1
0,44,0,1,144,3,1564,900,2,900.0,1,7,687.51,3006.83,5368.18,12864.27,0.32,1
1,32,0,0,17,11,5435,2263,3,2263.0,1,3,5619.58,9021.26,3569.39,2762.15,1.05,1
5,41,1,1,5,0,1000,0,1,0.0,1,2,8353.19,7982.48,32368.57,42456.19,2.1,0
2,36,0,1,9,9,220,206,1,0.0,1,1,25443.1,15791.9,36319.84,36319.84,3.08,1
1,32,0,0,56,0,1100,0,1,0.0,1,1,4720.44,12568.46,30947.43,30947.43,2.76,0
6,38,1,1,15,1,260,10,1,0.0,1,1,5129.62,3268.34,2987.47,30670.84,1.15,0
1,34,0,0,81,16,198147,134382,2,0.0,0,3,1265.32,4796.54,9189.62,149.11,2.37,1
0,35,0,1,21,1,200,100,2,100.0,0,3,1990.64,6058.47,17938.52,15292.35,1.71,0
0,50,0,1,23,2,11360,9000,3,9000.0,1,3,1929.72,2490.0,17899.96,8959.99,0.74,0
1,29,0,1,20,3,2115,992,1,0.0,0,3,2358.64,10074.74,21276.77,364.09,0.98,1
2,59,1,0,1,0,180,0,1,0.0,0,2,17836.09,18078.48,40130.8,40130.8,3.31,0
0,50,1,1,6,0,1150,0,1,0.0,1,3,6750.78,2387.03,9597.29,28467.57,0.98,0
5,70,0,1,27,1,270,100,1,0.0,1,1,633.66,893.55,15935.54,4574.22,0.95,0
1,34,0,0,20,3,1753,350,1,0.0,1,4,922.43,11244.89,204.4,216.48,1.26,1
7,52,1,1,14,4,133,100,1,0.0,1,1,14633.16,16860.55,19302.77,38100.92,3.19,0
1,34,0,1,4,0,4300,0,1,0.0,0,4,6703.26,4665.58,1327.89,8327.89,1.43,0
0,52,0,0,52,0,20600,0,1,0.0,1,4,395.21,875.96,1759.63,2503.85,0.06,0
1,31,0,1,103,19,2185,2050,1,0.0,1,1,1900.86,789.67,1790.73,202.01,0.21,0
1,34,0,1,9,9,220,377,2,377.0,1,1,5984.3,7004.26,25031.98,40010.66,1.9,0
0,69,0,0,131,10,4060,2747,2,0.0,0,7,1024.48,1213.57,29.8,84.28,0.13,0
5,43,0,1,5,0,50,0,1,0.0,1,4,2113.57,1275.44,5754.4,4101.76,0.14,1
5,41,0,0,59,3,1134,790,2,0.0,1,4,20377.58,2427.59,4358.36,1199.46,0.48,0
0,45,0,0,69,12,1147,709,2,0.0,1,2,22.6,2760.96,2026.29,13185.14,1.54,1
0,30,0,0,11,3,9080,6100,3,2013.0,1,1,32.24,149.5,1069.38,4322.47,0.2,0
16,53,0,1,56,0,710,0,1,0.0,1,1,1670.27,2940.23,22402.27,10760.91,0.97,0
1,40,0,0,6,0,120,0,2,0.0,0,1,5391.16,85.5,28141.27,22286.24,0.48,1
4,53,1,1,1,0,5,0,1,0.0,1,5,2096.2,754.16,541.65,2016.66,0.12,0
1,41,0,1,2,2,60,53,1,0.0,1,2,153.32,3101.45,24014.52,11405.81,1.05,1
0,46,1,0,72,26,5686,4000,3,1320.0,0,1,22.66,1504.39,6046.7,2413.8,0.46,0
0,23,1,0,14,1,1960,4326,1,0.0,1,2,10464.29,1175.09,18686.83,9124.55,0.74,0
1,27,0,0,4,1,220,300,2,300.0,1,2,7045.1,4174.09,3805.7,32935.23,1.33,0
0,49,0,0,16,0,500,0,1,0.0,0,5,10423.23,4983.45,9875.87,9917.25,1.5,0
0,35,0,1,235,16,2582,1080,2,0.0,1,4,600.5,13832.64,1298.44,2644.42,0.64,1
2,38,1,0,4,0,85,0,1,0.0,0,1,6034.02,16430.79,37384.66,37384.66,3.14,0
4,24,0,1,241,11,5038,4750,3,4750.0,1,6,16624.34,3310.89,3979.56,4726.66,0.04,1
5,40,0,1,3,0,30,0,1,0.0,1,2,2395.09,13437.69,32396.14,32396.14,2.84,1
0,47,1,0,11,0,2190,0,1,0.0,1,1,16570.11,14645.57,34409.28,34409.28,2.96,0
1,26,1,1,1,0,20,0,1,0.0,1,5,778.63,1455.7,7556.99,4822.8,0.23,0
1,27,0,1,30,3,1312,2040,2,0.0,0,1,511.86,303.49,282.49,358.58,0.1,0
0,33,1,1,11,0,2100,0,1,0.0,1,2,13654.02,15985.1,36641.83,36641.83,3.1,0
0,55,0,0,13,0,1239,0,1,0.0,0,6,6200.2,3759.3,694.75,3796.5,1.25,0
0,30,0,1,20,1,210,15,3,15.0,1,3,1350.29,181.85,5181.52,272.61,0.41,0
3,50,0,0,33,3,2580,2400,1,0.0,0,2,277.89,476.68,2511.1,13035.51,2.28,1
1,38,1,0,60,0,1752,0,1,0.0,1,2,18972.4,13428.01,2140.05,32380.02,2.84,0
3,48,0,1,29,15,1204,990,4,990.0,1,3,2621.55,5446.86,6814.94,1143.86,1.61,1
0,46,0,1,154,7,10098,4000,3,4000.0,0,7,221.69,1890.25,622.67,31538.36,0.08,1
0,63,0,0,85,8,9350,5400,3,4860.0,0,6,10306.88,6135.9,761.78,9671.94,0.06,1
1,38,0,0,24,6,2320,1900,2,1900.0,1,6,3491.93,1754.52,1334.7,3381.5,1.9,1
0,35,1,0,23,3,7396,7430,3,6687.0,1,1,21.71,27.49,1281.74,2462.15,0.62,0
1,34,1,0,10,0,200,0,1,0.0,1,2,13142.84,19601.98,42669.96,42669.96,3.46,1
0,25,1,0,38,1,1435,200,1,0.0,1,1,20635.35,14224.77,33707.94,33707.94,2.92,0
1,30,1,0,20,2,395,150,1,0.0,1,6,8668.57,4039.46,2795.94,5197.29,1.31,0
1,34,0,0,48,17,2550,4371,2,4371.0,0,1,4959.76,6179.12,3728.52,5866.15,0.92,1
3,53,0,1,56,8,736,480,2,480.0,1,1,15256.01,9117.1,25195.17,25195.17,2.41,0
4,41,0,0,1,0,10,0,1,0.0,1,3,412.32,1446.68,7466.75,4786.7,0.22,0
1,37,0,1,30,9,1165,1450,3,1450.0,1,6,31.77,17702.27,4447.59,1134.24,0.14,1
1,23,0,0,116,42,8384,7174,4,7174.0,1,5,265.13,5707.98,1542.53,7933.39,1.23,1
0,31,0,0,17,1,330,550,2,550.0,1,2,1899.59,14681.19,34468.65,34468.65,2.97,0
1,34,1,0,132,50,11855,11743,4,11743.0,1,6,128.3,3609.1,11885.32,5379.71,1.78,1
2,34,0,1,69,1,896,15,2,0.0,1,2,16575.96,15873.51,14367.57,36455.86,3.09,0
0,58,0,0,18,0,550,0,1,0.0,1,2,17828.16,16014.08,15070.4,36690.13,3.1,1
0,28,0,0,31,4,1150,920,2,920.0,0,4,7292.5,8147.04,9972.07,408.48,1.74,1
1,65,1,1,4,0,200,0,1,0.0,1,1,14534.38,17548.33,39247.22,39247.22,3.25,0
2,49,0,0,83,8,1455,968,3,968.0,1,1,256.31,6138.46,8557.71,831.02,1.63,1
1,23,0,1,154,0,3065,0,1,0.0,0,1,2183.04,410.5,2894.99,4105.01,0.29,0
5,27,1,0,5,1,370,300,1,0.0,1,4,11953.98,7721.15,30408.64,23605.76,2.04,0
6,33,1,1,6,1,60,100,1,0.0,1,3,10770.08,5216.09,11620.7,11080.47,1.54,0
3,32,1,1,1,1,10,10,1,0.0,1,2,9466.75,20622.73,38113.64,44371.21,3.56,0
0,31,0,0,13,0,220,0,1,0.0,1,3,397.89,7819.7,31147.74,24098.49,2.06,0
2,33,0,0,13,5,1130,1600,2,1600.0,1,4,9604.11,2637.81,196.37,3263.52,1.67,1
8,36,1,0,82,1,665,25,1,0.0,1,3,6057.77,3667.71,7.85,3338.57,1.23,0
9,43,0,0,18,1,390,300,1,0.0,1,6,2107.36,1894.11,11941.11,6576.44,0.45,0
3,32,0,1,1,0,20,0,1,0.0,1,2,9385.8,13985.87,33309.78,33309.78,2.9,0
1,32,1,0,33,0,1449,0,1,0.0,1,1,22140.28,13280.23,32133.72,32133.72,2.83,0
5,49,0,0,16,0,270,0,1,0.0,1,2,3894.77,12387.14,3064.29,30645.24,2.74,0
11,32,1,0,7,1,65,40,1,0.0,1,5,259.81,28.88,7288.8,1115.52,0.51,0
0,34,0,0,15,3,3849,6051,4,6051.0,1,4,1455.53,5126.27,9619.39,2336.05,1.21,1
2,53,1,0,1,1,20,11,1,0.0,1,5,729.17,760.65,606.5,2042.6,0.12,0
2,61,1,0,4,0,260,0,1,0.0,1,2,7576.21,5114.4,10858.04,35286.01,1.52,0
0,28,0,0,20,3,1090,750,2,750.0,1,6,6843.09,4265.61,7949.79,5537.52,1.69,1
3,26,1,0,11,5,210,575,1,0.0,1,2,8807.61,4995.45,9965.85,34988.62,1.5,0
0,31,1,0,1,1,100,230,1,0.0,1,4,801.79,36.7,6633.04,366.96,0.48,0
6,69,0,1,38,0,340,0,1,0.0,1,2,1170.01,847.39,15473.95,8473.95,0.92,0
0,35,0,1,31,6,1300,800,2,800.0,1,2,5.7,16173.49,543.13,225.62,1.05,1
2,47,0,1,22,5,178,221,2,221.0,1,2,7871.57,6773.3,23299.75,18866.5,1.85,1
3,58,1,0,14,2,549,301,1,0.0,1,2,835.46,13166.83,31944.72,31944.72,2.82,0
1,37,1,0,20,0,405,0,1,0.0,0,3,8363.42,18363.15,26815.77,40605.26,3.34,0
0,38,0,1,4,0,2550,0,1,0.0,1,1,18353.63,11724.92,29541.53,29541.53,2.67,0
2,36,1,0,4,1,80,50,1,0.0,1,4,3842.95,4645.71,7342.8,34114.27,1.43,1
1,50,0,1,96,5,634,305,1,0.0,1,1,13973.91,19183.93,41973.22,41973.22,3.42,1
0,29,0,1,4,0,4000,0,1,0.0,1,1,24868.39,17916.26,24581.31,39860.44,3.29,0
2,43,0,0,12,0,245,0,1,0.0,1,1,26570.59,14715.26,34525.43,34525.43,2.97,0
11,54,1,0,13,0,265,0,1,0.0,1,4,1486.92,356.7,3432.99,426.8,0.32,1
6,36,1,0,4,1,49,75,1,0.0,1,7,1012.67,1627.48,9274.83,5509.93,0.31,1
0,35,0,1,10,2,5180,3070,1,0.0,1,2,4612.86,4334.06,5005.41,33335.14,1.37,0
0,36,0,0,56,11,5375,8044,2,8044.0,1,6,460.51,4191.44,3962.01,18940.93,1.26,1
0,45,0,0,16,3,1890,322,2,0.0,1,1,3095.15,8377.1,10586.92,10527.34,0.53,1
6,28,1,1,15,1,251,29,1,0.0,0,1,10520.1,15697.35,36162.25,36162.25,3.07,1
4,54,0,1,3,0,15,0,1,0.0,1,1,5598.66,5527.44,13955.79,36318.6,1.61,0
0,19,1,1,19,5,820,1325,1,0.0,1,4,839.63,595.2,1047.96,5952.04,0.2,1
0,35,0,1,4,0,2700,0,1,0.0,0,5,9040.96,3365.4,2259.54,1826.98,1.17,0
1,62,0,0,213,5,4220,1090,3,1090.0,1,6,97.01,10011.68,3464.23,1.3,1.04,1
3,43,0,1,2,0,50,0,1,0.0,1,1,13456.72,9698.88,26164.81,26164.81,2.47,0
9,38,1,0,21,0,185,0,1,0.0,0,1,4086.69,11741.89,6290.57,29569.81,2.67,0
2,24,1,0,27,4,481,80,1,0.0,1,1,9988.55,19166.17,41943.61,41943.61,3.42,0
9,55,0,0,53,5,1680,1150,3,1150.0,1,4,1894.82,10191.6,6368.21,4381.36,0.08,1
14,45,1,1,13,0,140,0,1,0.0,1,3,1430.06,1412.56,7125.65,4650.26,0.21,0
1,40,1,1,5,1,106,200,1,0.0,1,1,641.74,15085.26,10426.29,35142.1,3.01,0
0,22,1,0,12,0,3620,0,1,0.0,1,3,1680.92,34.75,6652.54,861.02,0.48,1
9,50,0,1,25,7,1045,790,1,0.0,0,1,133.99,913.88,6.21,17.24,0.93,0
9,48,1,1,25,2,135,80,1,0.0,1,3,385.21,1494.56,7945.61,14945.61,0.25,0
0,37,0,1,61,7,1033,590,3,590.0,1,3,281.64,10958.65,160.66,3645.76,0.75,1
1,62,0,0,3,0,60,0,1,0.0,1,4,2227.76,2949.78,22497.84,29497.84,0.97,0
3,28,1,0,39,3,220,250,1,0.0,1,3,741.09,713.17,131.74,7131.74,0.14,1
0,36,0,0,23,3,1545,1550,1,0.0,1,5,1183.03,4346.78,9766.47,2072.5,1.07,1
0,28,0,0,157,3,4902,4101,2,0.0,1,6,412.53,761.44,3.61,4.43,0.21,0
3,33,0,0,29,3,1185,473,1,0.0,1,2,1534.6,8108.82,726.07,78.65,1.94,1
1,34,0,1,125,8,1222,242,2,0.0,1,5,25.21,1724.13,9643.13,8177.43,1.53,1
2,33,0,0,20,4,1620,1320,1,0.0,1,3,2242.96,7174.56,7435.47,4437.31,0.83,1
0,31,0,1,21,0,940,0,2,0.0,1,3,119.82,2815.29,21152.91,10261.16,0.91,0
4,39,0,1,5,0,67,0,1,0.0,1,4,1754.35,1159.77,4597.67,3639.07,0.08,0
7,75,1,1,5,0,55,0,2,0.0,1,2,1599.85,831.25,15312.48,4324.99,0.92,0
5,46,0,1,91,21,1701,1898,2,1898.0,0,3,3522.0,5614.46,2063.25,899.49,0.29,0
0,54,1,0,26,0,3273,0,1,0.0,1,1,2316.24,17033.29,38388.81,38388.81,3.2,0
0,46,1,0,8,2,2800,3800,1,0.0,1,3,13831.25,8100.44,33253.28,25502.19,2.12,1
6,30,0,0,22,5,670,485,1,0.0,1,3,499.05,592.85,1071.48,1371.41,0.2,1
8,29,1,0,9,3,588,653,1,0.0,0,2,10246.02,13216.28,1081.39,32027.13,2.82,1
4,46,1,0,7,1,135,300,1,0.0,1,1,9956.0,7697.29,30229.67,41743.22,2.04,1
0,48,0,1,69,7,11850,11200,3,11200.0,0,1,9072.47,6251.68,4338.34,2573.78,0.82,1
3,53,0,0,90,5,1288,2505,3,2505.0,0,3,2260.31,9223.14,1328.06,1197.79,1.01,1
5,49,0,1,5,0,250,0,1,0.0,1,2,5928.17,6907.86,24308.97,39769.66,1.88,1
1,54,1,1,11,0,140,0,1,0.0,1,4,295.63,3850.81,31508.07,38508.07,1.43,0
0,38,0,0,23,3,10360,14048,2,14048.0,1,4,8724.86,1352.9,11452.93,2689.35,1.86,1
0,55,0,0,46,5,514,340,1,0.0,1,1,6008.46,7522.89,15614.47,22614.47,2.0,0
1,34,0,1,9,1,3500,3503,1,0.0,0,4,1986.69,1414.63,7146.28,4658.51,0.21,0
1,33,0,0,2,0,15,0,1,0.0,1,2,7342.64,10130.16,26883.59,26883.59,2.51,1
1,57,1,1,2,0,214,0,1,0.0,1,4,9137.53,11832.76,5836.21,29721.26,2.68,0
2,26,1,1,19,1,310,200,1,0.0,1,1,8410.4,9118.22,40886.68,45295.56,2.32,0
5,34,0,0,129,42,2876,1027,3,1027.0,1,5,5396.45,6867.21,1588.25,8509.68,0.17,1
0,31,0,1,20,0,6300,0,1,0.0,1,2,7241.63,14522.97,7614.84,34204.95,2.95,1
2,57,0,1,4,1,350,275,2,275.0,1,5,7913.8,1344.47,15277.63,8277.63,0.77,0
0,24,0,0,45,3,1735,350,1,0.0,1,1,572.43,7022.18,5147.17,10327.91,1.17,1
1,27,1,1,7,0,175,0,1,0.0,1,3,1854.86,2580.2,18801.97,9320.79,0.79,0
0,20,0,1,24,10,1732,1150,2,0.0,1,5,1515.28,216.43,3999.96,23075.93,0.6,1
7,34,1,0,230,16,1155,925,1,0.0,1,2,4905.9,1002.32,479.77,1341.11,1.09,0
2,61,0,0,13,0,140,0,1,0.0,1,2,17937.18,15335.15,35558.58,35558.58,3.03,0
4,26,1,0,3,2,30,34,1,0.0,1,2,6238.32,6378.58,20339.38,38446.46,1.78,0
0,31,0,0,1,0,10,0,1,0.0,0,1,20138.19,13082.25,31803.75,31803.75,2.81,0
1,23,0,0,6,0,1610,0,2,0.0,1,2,1418.91,1475.71,7757.09,4902.84,0.24,0
9,38,1,1,11,0,500,0,1,0.0,1,4,3146.15,1927.26,12272.58,6709.03,0.46,0
4,32,1,0,97,2,994,90,1,0.0,1,4,102.95,986.8,16868.01,9868.01,0.99,0
0,39,1,0,77,0,484,0,1,0.0,0,3,1839.23,1905.15,12051.5,6620.6,0.45,0
0,63,0,0,78,18,3060,2260,2,2260.0,1,6,4191.04,14136.88,2800.28,4714.68,1.4,1
4,56,1,1,12,0,120,0,1,0.0,1,1,12020.77,11838.64,5806.79,29731.07,2.68,0
0,48,0,0,218,11,4360,3074,2,3074.0,1,5,10288.36,6470.41,2817.95,7215.18,0.19,1
6,59,1,0,3,0,375,0,1,0.0,1,2,2853.22,1396.47,6964.68,4585.87,0.2,0
8,54,1,0,22,0,773,0,1,0.0,1,2,3090.9,5390.89,12931.66,35977.22,1.58,1
0,36,0,1,22,3,2070,1325,2,1325.0,1,3,5735.3,2235.06,2831.28,3402.7,2.71,1
9,30,1,1,23,0,230,0,1,0.0,0,3,865.33,16002.24,36670.41,36670.41,3.1,0
0,42,0,0,11,0,470,0,1,0.0,0,1,5506.0,13565.66,32609.44,32609.44,2.86,1
2,33,1,0,38,5,1026,1325,1,0.0,0,2,3348.89,2082.76,723.86,157.12,2.06,0
1,24,0,1,5,3,250,209,2,209.0,0,2,8711.31,7674.75,16373.74,23373.74,2.03,0
2,31,0,0,59,0,510,0,1,0.0,1,3,8841.72,1520.82,14395.91,7395.91,0.8,1
0,46,0,0,25,0,1140,0,1,0.0,0,3,652.71,2130.17,28301.67,9520.67,1.57,1
5,33,1,0,1,0,10,0,1,0.0,1,1,9726.3,4419.09,5643.2,33547.73,1.38,0
1,38,1,1,2,1,100,200,1,0.0,1,4,1656.27,706.66,66.59,1826.64,0.15,1
0,42,1,0,20,5,1100,1225,3,1225.0,1,4,360.14,8196.65,602.2,5978.64,2.69,1
0,38,0,1,19,10,4060,2919,4,2627.1,1,4,3783.14,5906.98,4932.0,2206.93,1.44,1
0,35,0,1,123,10,2395,1661,4,1661.0,1,5,1857.84,4942.73,6612.76,4506.74,1.0,1
1,47,0,0,19,10,280,274,2,274.0,1,3,322.75,516.02,1839.81,5160.19,0.24,0
0,41,1,1,1,0,150,0,1,0.0,1,1,16237.02,15417.54,35695.9,35695.9,3.04,1
1,35,0,0,49,3,1010,200,1,0.0,1,3,343.56,4272.58,592.88,9334.27,2.07,1
2,37,1,0,42,5,416,330,1,0.0,1,2,18738.89,17488.78,39147.97,39147.97,3.25,0
0,44,0,0,8,3,1050,1597,3,1597.0,0,1,12099.98,14566.92,34278.2,34278.2,2.96,0
6,81,0,0,116,7,4698,2800,3,1092.0,0,2,26.24,2160.88,4051.53,106.74,0.81,0
1,35,0,1,9,0,67,0,1,0.0,1,2,21711.58,17640.28,39400.47,39400.47,3.26,0
1,31,0,0,92,3,1640,230,1,0.0,1,2,3587.7,137.84,1372.97,261.77,0.76,0
2,54,0,1,3,1,61,10,1,0.0,1,3,6558.84,6092.64,8463.2,15463.2,1.72,0
2,36,0,1,30,6,550,390,1,0.0,1,1,4846.83,4888.03,9160.26,34720.09,1.48,0
0,32,0,1,40,6,2000,2053,3,2053.0,1,4,341.55,7742.62,3419.16,9044.34,2.24,1
0,45,1,0,17,0,552,0,1,0.0,1,1,9196.22,4653.54,7401.53,34133.84,1.43,0
4,43,0,0,29,10,9250,3645,4,3645.0,1,4,6996.84,6787.81,649.25,7262.84,0.82,1
2,38,1,0,12,1,640,60,1,0.0,1,1,8651.64,17206.77,38677.96,38677.96,3.22,0
3,53,1,0,66,4,3810,1374,2,0.0,0,1,33.45,114.96,556.16,1170.68,1.47,0
6,34,1,0,2,3,40,70,1,0.0,1,1,5326.4,10033.63,14831.85,26722.72,2.5,1
7,71,1,1,3,1,15,5,1,0.0,1,1,13812.56,18422.61,40704.35,40704.35,3.34,0
1,34,0,0,59,5,2630,1400,3,1400.0,1,4,1698.63,294.74,7474.8,6409.76,1.9,1
1,24,0,0,15,5,1950,5304,2,5304.0,1,1,1992.75,6366.0,6807.33,4877.88,0.85,1
1,34,0,1,51,11,4425,3570,2,3570.0,1,3,2090.11,9158.4,73.93,2742.82,2.15,1
0,52,0,1,19,6,1208,680,4,680.0,1,4,4563.6,4207.54,7071.24,138.38,2.15,1
1,34,0,1,180,7,3996,3100,4,3100.0,1,6,2474.35,2655.24,846.22,10472.48,1.88,1
2,33,0,0,100,24,4566,3364,3,3364.0,1,3,216.76,11300.72,2065.68,39.08,0.5,1
0,51,0,0,28,0,6546,0,1,0.0,1,1,9512.08,5517.58,13881.86,36293.95,1.6,1
2,40,0,1,78,5,559,210,2,0.0,1,6,2472.91,1729.58,10295.76,5918.3,0.36,0
5,26,0,1,1,0,30,0,1,0.0,1,2,5583.4,4007.41,1962.95,5037.05,1.3,0
6,54,1,0,13,3,9700,6808,3,2246.64,0,1,2795.3,378.66,45.78,5.24,1.45,0
1,29,1,0,2,0,100,0,1,0.0,0,3,319.62,743.48,434.85,1973.94,0.13,0
1,68,0,1,104,4,1163,240,1,0.0,1,4,99.86,7994.57,7287.82,478.33,1.7,1
7,41,1,0,1,1,40,37,1,0.0,1,1,6083.03,13184.23,31973.72,31973.72,2.82,0
1,23,0,0,2,1,199,317,2,317.0,1,3,13375.1,15355.81,11779.03,35593.01,3.04,0
5,50,1,0,35,5,920,620,2,0.0,0,1,5261.52,13215.93,32026.55,32026.55,2.82,0
13,64,1,1,10,1,437,300,2,0.0,0,1,8101.69,5292.75,12195.63,35731.88,1.56,0
0,35,0,0,2,0,1500,0,1,0.0,1,3,2206.87,781.65,816.53,2126.61,0.11,1
2,34,0,1,106,4,1182,950,1,0.0,1,5,5675.5,12362.49,7632.3,459.13,0.56,1
4,42,0,1,13,4,950,1100,1,0.0,1,3,24966.12,10618.32,27697.2,27697.2,2.56,0
0,57,0,1,22,4,1019,180,1,0.0,1,6,3167.16,9271.21,291.99,904.7,0.49,1
4,61,0,1,1,0,10,0,1,0.0,1,2,5322.57,7322.59,14612.93,21612.93,1.96,0
1,27,0,0,25,3,4910,5467,2,5467.0,1,4,1047.88,16438.81,2174.09,1332.88,1.47,1
3,57,0,1,9,2,90,81,2,81.0,1,4,3647.48,5621.14,14658.53,13105.68,1.62,0
0,35,0,0,24,5,1815,1400,4,1400.0,1,6,2265.05,1169.56,27531.71,315.44,0.32,1
0,32,1,0,21,0,2155,0,2,0.0,0,3,1625.77,18305.25,40508.74,40508.74,3.33,0
1,38,0,0,10,4,670,1088,1,0.0,1,4,3849.63,9257.71,41932.79,31288.53,2.35,0
2,28,1,0,1,0,22,0,1,0.0,1,1,9583.69,16585.48,37642.47,37642.47,3.16,0
0,27,0,0,41,7,3540,1850,3,1850.0,0,2,1894.52,4116.15,479.68,1430.02,2.78,1
0,30,0,0,233,24,6520,8650,2,0.0,1,6,231.19,2752.45,568.89,28.13,0.63,0
3,31,0,1,10,3,210,200,2,200.0,1,2,3803.34,12838.88,805.6,31398.13,2.78,0
1,29,0,1,203,15,2028,940,2,0.0,1,6,2671.2,4722.82,7205.84,10765.83,0.94,1
0,51,0,1,7,1,85,146,2,146.0,1,5,161.33,578.97,1210.35,5789.65,0.21,1
1,34,0,0,124,6,2285,1030,3,1030.0,1,2,2.53,4053.24,5466.26,9349.26,1.97,1
2,42,1,0,2,0,30,0,1,0.0,1,1,6799.21,12338.43,3307.86,30564.05,2.73,0
0,55,0,1,117,70,3399,2383,3,2383.0,0,6,3481.93,985.33,3209.46,13581.01,1.27,1
0,27,0,0,108,12,2590,2600,2,2600.0,1,7,4141.67,13466.29,8356.16,1128.29,0.93,1
1,50,0,0,140,0,725,0,1,0.0,1,1,12706.87,10648.58,11757.1,27747.63,2.56,0
2,59,1,1,6,3,120,55,1,0.0,1,1,23645.39,10375.35,27292.24,27292.24,2.54,0
1,34,0,0,142,15,2920,2697,2,2697.0,1,7,7138.26,3164.16,7215.18,3249.76,0.64,1
6,32,0,1,3,0,40,0,1,0.0,1,2,5035.16,1986.87,12598.45,27467.18,0.9,0
0,50,0,0,274,8,4450,2245,3,2245.0,0,5,1059.5,7607.68,10453.44,2295.11,1.51,1
0,32,0,1,100,22,57068,43903,2,0.0,1,3,5682.9,9345.8,356.62,874.93,0.87,1
0,44,0,0,21,59,27200,24350,3,24350.0,1,4,4973.33,2063.11,1660.76,10457.53,1.58,1
0,22,0,1,1,0,1500,0,1,0.0,1,5,13998.47,4272.07,4540.53,6360.35,1.35,0
0,39,0,0,29,3,2090,1000,1,0.0,1,3,291.3,6905.3,316.6,7266.42,1.57,1
0,37,0,1,29,6,1789,1880,3,1880.0,1,1,8524.01,3164.48,4218.62,5045.44,0.51,1
0,45,0,0,35,4,1763,1317,2,1317.0,1,3,16247.75,5926.82,185.92,482.07,0.97,1
3,60,0,1,6,2,150,52,1,0.0,1,2,13608.58,7621.94,29664.52,41554.84,2.02,0
4,43,0,0,32,1,689,140,2,140.0,1,1,11080.71,18984.23,41640.39,41640.39,3.4,1
1,34,0,1,143,53,6375,7102,3,7102.0,1,7,5411.97,6308.1,7020.75,2463.65,0.88,1
4,25,1,1,3,0,1500,0,1,0.0,0,3,1605.29,662.51,13625.05,3650.02,0.83,0
0,64,0,0,61,6,3050,3650,4,3650.0,1,5,485.04,2955.65,17031.84,6542.4,1.36,1
1,44,0,0,44,5,1155,853,3,853.0,1,1,1816.97,9044.94,4781.97,12502.47,1.33,1
1,40,0,0,108,25,5288,6630,3,6630.0,1,5,942.54,3773.34,1342.55,3032.78,1.74,1
2,49,0,1,36,4,1969,848,1,0.0,1,4,6837.13,961.93,1565.96,1454.8,2.41,1
9,47,0,1,87,8,3040,2065,1,0.0,0,1,20.82,421.38,1878.3,0.01,0.94,0
8,31,1,0,7,0,300,0,1,0.0,1,3,44.35,6513.61,21352.06,17568.04,1.8,0
1,51,0,1,10,0,270,0,1,0.0,1,2,531.83,5051.98,10389.84,35129.95,1.51,1
8,40,1,0,8,0,3000,0,1,0.0,1,3,19169.2,15912.8,36521.33,36521.33,3.09,0
15,60,0,0,1,0,20,0,1,0.0,1,3,1016.69,1741.71,10417.08,5966.83,0.37,0
3,23,1,0,3,0,240,0,1,0.0,1,3,8974.68,4697.26,7729.44,8486.29,1.44,0
6,55,1,1,1,0,100,0,1,0.0,1,2,3751.3,15768.16,13840.8,36280.27,3.08,0
2,33,0,0,76,7,3665,4307,2,4307.0,1,4,7138.98,4544.79,6569.32,1932.59,1.44,1
