ID,Life_Time,Age,Is_Retail,Is_CRM_Email
401799704,4,38,0,1
401807334,1,29,1,0
401809256,2,60,1,0
401812129,2,69,1,0
401831933,4,30,1,1
401837408,0,37,0,1
401840912,0,37,0,0
401843311,0,51,1,0
401845988,3,42,0,0
401847217,1,39,1,0
401849544,9,47,0,1
401851927,7,43,0,0
401855474,1,28,0,0
401859804,1,26,0,0
401869824,1,57,0,0
401875357,2,36,0,0
401878309,1,31,1,1
401878666,3,70,0,1
401881861,1,30,0,1
401882551,0,28,0,1
401890285,6,49,0,1
401892388,1,34,0,1
401894239,8,28,0,0
401903035,2,34,0,0
401904756,2,54,0,1
401908898,0,26,0,0
401911566,6,26,1,1
401913742,4,51,0,1
401917312,0,21,0,0
401927740,8,49,0,0
401928351,7,58,1,1
401929022,2,35,1,1
401931420,3,34,1,0
401933663,0,35,0,0
401935584,2,73,0,1
401938794,2,33,1,0
401939248,4,28,1,1
401940502,1,32,0,0
401941091,1,33,0,1
401951256,0,40,0,1
401951618,5,34,0,0
401952304,1,31,1,0
401952782,5,47,1,0
401954342,1,33,0,0
401955846,2,29,0,0
401959852,8,28,1,0
401967298,1,44,1,1
401969112,0,40,1,1
401975635,0,33,0,0
401985770,0,55,0,1
401988805,1,58,0,0
401989538,0,35,0,0
401993905,0,42,0,1
401997039,0,33,1,0
401997055,1,46,0,0
401998750,0,36,0,0
402006753,5,30,1,0
402007343,2,47,1,0
402007944,2,23,1,0
402010844,1,43,0,0
402012875,3,37,1,1
402014636,0,37,0,0
402020534,2,26,1,1
402023043,2,82,0,1
402036423,0,28,0,0
402036528,4,51,1,1
402040475,2,70,0,1
402043055,5,43,0,1
402044461,1,32,1,0
402049686,0,35,0,1
402064845,1,36,1,1
402067738,1,61,0,0
402069873,0,41,0,1
402076817,3,55,1,0
402080724,3,39,1,1
402081790,2,62,0,0
402082846,0,37,0,0
402083504,4,28,0,0
402086675,5,53,0,1
402088721,0,43,0,0
402097483,0,18,1,0
402098767,1,56,0,1
402102619,0,41,0,1
402107563,0,41,1,0
402120505,5,47,0,1
402128875,2,60,1,1
402129034,9,46,1,0
402133725,0,45,0,0
402134231,3,28,1,0
402140073,13,41,1,1
402142789,13,63,0,0
402147289,2,53,0,0
402150679,1,62,0,0
402153421,8,50,0,1
402153677,4,38,1,1
402154114,5,67,0,1
402155112,1,43,0,0
402159065,3,35,1,1
402163269,10,35,1,0
402165863,0,31,0,1
402166918,0,22,1,0
402170811,0,36,0,0
402190810,2,35,1,1
402192301,3,44,0,1
402195293,0,40,0,0
402210301,1,60,1,0
402213312,2,40,1,1
402227154,9,72,0,1
402228522,6,60,0,0
402232286,5,34,0,1
402233052,0,24,1,0
402237627,6,89,0,0
402238158,1,46,1,0
402241765,6,24,0,1
402242797,4,59,0,1
402243667,2,25,1,0
402246963,12,58,1,0
402247472,2,37,0,0
402247971,2,44,1,0
402254317,1,25,0,0
402256004,0,23,1,0
402257377,4,53,1,0
402263039,1,33,1,0
402264187,1,36,0,0
402269472,2,28,1,1
402271500,1,55,1,0
402273049,5,33,0,0
402277542,3,65,0,1
402278766,1,37,0,0
402283738,4,26,1,1
402283970,1,19,0,0
402284492,1,26,1,0
402286105,3,50,0,1
402286937,5,34,1,1
402296012,1,58,1,1
402296121,7,25,1,0
402297187,0,22,0,1
402300680,4,49,0,1
402301776,0,52,0,0
402310652,0,25,0,0
402311396,4,33,0,1
402317301,0,59,1,0
402320202,0,32,1,1
402326722,1,45,0,0
402332132,5,48,1,0
402336377,2,24,1,0
402338367,0,33,0,0
402340439,6,34,0,0
402341940,0,43,0,0
402353477,4,50,0,1
402356700,4,39,0,1
402357789,1,61,0,0
402367735,0,58,0,0
402374126,3,39,0,1
402375626,3,57,0,1
402377261,3,51,0,1
402379903,2,25,0,1
402380758,0,32,0,0
402392544,0,33,1,0
402392834,0,29,0,1
402398917,0,43,0,0
402399408,0,25,0,0
402399598,0,34,1,1
402408516,0,38,1,0
402410914,2,43,1,0
402420377,0,50,1,0
402422304,1,47,0,0
402427733,1,32,0,1
402436624,0,32,0,0
402442944,0,37,0,1
402453572,5,92,0,1
402453613,0,36,0,1
402466064,4,38,1,1
402475066,0,66,1,1
402479530,11,60,1,1
402479905,1,36,0,0
402481254,2,37,0,1
402499243,0,54,0,0
402515475,1,59,0,0
402516785,3,27,0,1
402516926,0,24,0,0
402520276,1,37,0,1
402520827,1,56,0,0
402522130,4,58,0,0
402522747,1,39,0,1
402544276,1,44,1,1
402552741,5,26,0,1
402557857,2,47,0,1
402561608,3,46,0,1
402566280,0,32,1,0
402569530,1,31,1,1
402578441,3,62,1,0
402579820,12,43,1,1
402589581,7,31,1,1
402592097,0,25,0,1
402595417,13,40,1,1
402599217,0,62,0,0
402609308,1,39,0,0
402611500,1,34,1,1
402624329,1,35,0,0
402632408,12,40,1,0
402637996,6,54,0,1
402651653,0,49,1,0
402654124,2,36,0,1
402656054,12,51,1,0
402656939,7,54,0,1
402661762,4,48,1,1
402661912,2,46,0,0
402664990,1,24,1,0
402671332,7,43,1,0
402671693,3,56,0,1
402672316,0,30,0,0
402673798,1,30,1,0
402687501,1,62,0,0
402687757,1,31,0,1
402688187,3,32,1,0
402690145,1,37,0,0
402692563,0,35,0,0
402692625,3,46,1,0
402693153,0,37,1,0
402694844,2,35,1,1
402696607,0,29,0,1
402704776,1,44,1,1
402707592,2,48,0,0
402707721,0,52,0,0
402716950,0,26,1,1
402718213,0,33,1,0
402719425,0,29,0,0
402720158,0,22,0,0
402722669,0,34,1,0
402727337,11,73,1,0
402727526,3,32,1,1
402733228,0,29,0,0
402738198,2,30,0,0
402741216,2,53,1,1
402745949,10,52,1,0
402753781,1,32,1,0
402753969,4,36,0,0
402757988,5,38,1,0
402772528,9,33,1,1
402774405,1,32,1,1
402781208,0,36,1,0
402782007,0,35,1,1
402785007,1,40,0,0
402788225,2,39,0,0
402791571,0,33,1,0
402792251,0,58,0,0
402793349,3,27,1,0
402794060,1,28,0,0
402796547,4,43,0,0
402797964,0,20,0,0
402800334,0,32,1,0
402814158,3,47,0,1
402822021,0,34,0,0
402828367,0,38,0,0
402836615,1,29,0,1
402837106,0,29,0,0
402846139,0,36,0,0
402849503,0,40,0,1
402857411,0,41,1,0
402857711,0,24,0,1
402858558,4,41,1,0
402859387,12,44,0,1
402864467,0,38,0,1
402864793,11,72,1,1
402867430,1,41,0,0
402877688,0,35,0,0
402883337,0,25,0,1
402886979,2,61,1,0
402893718,1,55,0,1
402897052,3,74,1,0
402900073,1,35,1,1
402905353,9,57,0,1
402908537,1,35,1,1
402910113,1,35,0,1
402918749,1,37,1,1
402922861,0,23,1,0
402923044,4,62,1,0
402925182,0,68,0,1
402927648,2,41,1,0
402931507,1,54,1,1
402932049,0,45,0,1
402934239,2,51,0,0
402935133,0,32,0,0
402936637,0,28,0,1
402937929,0,36,0,0
402943722,7,32,1,0
402953776,2,40,0,1
402957087,11,51,1,1
402957457,4,34,1,0
402962873,9,36,0,1
402962930,5,37,1,0
402967225,1,44,1,1
402972984,4,53,0,0
402977141,2,29,1,0
402991229,1,62,1,1
402999526,4,34,1,0
403006413,4,38,1,1
403009131,2,32,1,1
403012075,12,56,1,1
403021618,0,47,0,0
403022792,0,49,1,0
403026317,1,53,0,1
403039974,2,32,0,1
403042487,2,63,0,1
403044032,2,58,0,0
403044888,1,42,1,0
403044966,2,47,1,0
403047227,7,26,1,0
403048635,0,53,1,1
403051261,0,25,1,0
403052192,1,27,1,0
403053417,0,27,0,0
403057662,1,59,0,1
403069652,1,56,0,1
403069885,0,28,1,1
403082626,2,38,0,1
403083962,4,39,0,0
403087214,10,51,0,1
403091800,0,34,1,0
403097755,1,44,0,0
403103278,4,35,0,0
403105680,10,68,1,0
403108234,0,56,0,0
403116826,0,50,1,0
403117845,4,25,0,1
403122648,6,41,1,1
403124493,2,26,1,0
403125175,2,30,1,1
403127198,0,50,0,0
403128559,5,37,0,0
403129706,1,37,0,0
403135125,2,62,0,1
403136351,0,63,0,0
403137127,1,37,0,0
403140538,0,32,0,0
403151482,3,64,0,1
403151943,1,22,0,1
403154676,3,59,0,1
403161635,9,48,1,1
403176542,1,56,0,0
403177604,11,73,0,0
403180891,7,42,0,1
403190574,5,30,0,0
403193217,7,45,0,1
403195296,5,32,1,0
403198730,2,43,0,1
403201544,0,30,1,0
403205520,6,61,1,0
403207719,3,42,0,1
403210913,2,35,0,0
403224156,0,51,0,1
403233347,2,72,1,0
403234573,7,26,0,0
403234837,2,29,0,1
403237169,1,33,0,1
403260330,6,35,1,0
403264025,1,37,0,0
403271684,1,50,0,0
403274516,0,43,1,0
403277604,0,30,0,1
403278671,1,80,1,1
403279253,0,48,0,0
403284485,2,30,0,0
403285486,1,42,0,0
403288150,2,30,1,0
403289373,12,59,1,1
403291981,0,36,0,1
403299307,1,35,0,0
403322748,1,35,0,0
403324781,13,60,1,0
403339871,1,40,0,0
403345264,5,38,0,1
403349142,3,29,0,1
403349255,0,36,0,0
403349275,0,38,0,0
403351822,1,42,0,0
403353612,1,35,1,0
403355629,3,30,1,0
403355981,5,49,1,0
403359516,0,32,1,0
403362433,1,29,0,1
403365987,10,49,0,1
403368794,5,43,0,1
403374871,0,24,0,0
403387142,4,30,1,1
403389297,1,26,0,1
403393583,0,31,0,0
403394249,0,54,0,1
403394663,0,29,0,1
403396163,5,52,0,1
403402752,4,23,0,0
403405189,0,55,0,1
403406121,8,32,0,1
403406464,0,41,1,0
403413711,2,41,0,1
403413784,5,62,0,1
403414224,2,56,1,0
403415795,0,54,0,0
403419167,4,24,1,1
403424153,2,47,0,1
403426835,7,34,1,0
403428517,8,55,1,0
403429651,1,50,0,1
403431775,0,72,0,1
403434145,1,33,1,0
403435747,4,47,0,1
403440546,2,35,0,0
403447929,2,41,0,0
403452001,0,23,0,0
403458482,1,39,1,0
403461085,0,50,0,1
403465442,2,34,1,0
403470939,2,42,1,1
403473186,9,67,0,0
403475556,10,39,1,0
403476695,1,36,0,0
403488238,15,59,0,0
403491639,1,25,0,0
403492577,5,36,1,0
403504345,2,58,0,0
403516955,12,56,0,1
403517609,9,67,0,1
403523943,0,59,1,1
403533558,0,21,1,0
403560775,2,57,1,1
403562511,2,38,0,1
403564625,1,60,1,0
403567513,1,32,0,1
403567767,4,65,0,1
403571479,3,30,1,1
403574908,0,19,1,1
403576051,1,64,0,0
403579544,0,41,1,0
403580025,8,36,1,0
403585452,6,38,1,1
403586598,6,48,1,1
403586955,11,56,1,1
403590646,1,30,1,1
403592263,3,24,1,0
403593504,0,26,1,0
403603351,0,43,0,0
403606287,5,55,0,1
403607304,0,29,0,1
403609348,11,49,1,1
403613163,8,42,1,1
403614728,2,55,0,0
403616444,10,30,0,1
403621602,0,32,1,0
403629593,3,49,0,0
403629805,4,23,0,1
403632399,0,39,1,0
403634507,0,32,0,0
403637330,7,55,1,0
403644347,8,35,0,0
403644760,0,64,0,0
403665041,5,60,1,0
403666997,5,71,0,1
403670215,0,34,0,0
403675471,4,37,0,0
403678712,3,53,1,0
403678793,12,69,1,0
403680161,1,30,0,1
403684454,1,24,0,0
403685173,3,48,1,0
403694903,0,46,0,0
403695254,0,42,0,0
403704050,9,47,0,1
403706885,1,24,1,0
403709224,1,51,0,0
403714061,6,72,0,0
403715218,3,53,0,1
403715324,0,56,0,0
403717022,6,58,0,0
403727668,6,45,1,0
403730866,3,21,1,0
403734449,12,63,0,1
403735313,5,34,1,1
403736840,0,30,1,0
403741854,0,34,0,1
403742300,1,39,0,1
403744395,1,53,0,1
403745778,7,55,1,0
403751035,5,37,0,0
403755124,2,41,1,0
403756306,0,26,0,0
403756981,1,23,0,0
403762315,0,49,1,0
403762408,1,43,1,1
403763020,3,65,0,1
403764452,4,52,0,1
403772690,4,45,1,0
403774426,8,46,0,1
403775293,4,61,0,1
403775396,1,55,0,1
403777013,2,43,0,1
403780038,2,29,0,0
403780816,1,72,1,1
403785408,1,53,1,0
403790096,12,50,0,0
403790751,1,33,0,1
403793497,1,41,0,0
403796288,1,26,0,0
403802931,4,30,1,1
403803281,6,45,0,0
403803738,2,40,0,1
403816863,11,39,1,0
403830393,1,45,1,0
403837434,2,49,0,0
403845800,2,34,1,1
403846094,2,56,0,1
403850595,10,52,1,1
403850876,0,38,1,0
403852891,1,34,1,1
403853695,1,30,0,1
403865510,3,42,1,0
403865812,2,69,0,1
403876875,1,64,0,0
403878722,3,73,1,0
403880795,4,50,0,1
403887602,5,35,0,1
403909773,1,62,1,1
403912847,11,51,0,0
403918262,5,67,1,1
403921097,2,25,1,1
403923927,1,19,1,0
403925872,1,57,1,0
403926969,0,32,0,0
403927778,3,52,0,1
403930510,4,40,1,0
403936888,4,25,1,1
403938905,1,42,0,1
403941132,0,42,1,1
403944270,8,61,0,0
403961412,4,61,0,0
403966211,1,32,1,0
403972189,5,23,1,0
403974707,1,64,0,1
403977851,1,23,1,0
403978971,0,39,1,0
403979978,5,37,0,0
403980377,2,61,1,1
403981516,4,37,1,1
403988433,1,45,1,0
403988479,0,40,0,0
403994347,0,29,0,1
404000847,1,58,1,1
404007472,6,33,0,0
404010008,1,32,1,0
404010075,3,37,0,1
404011141,1,51,1,0
404012633,5,59,1,1
404013359,4,30,1,0
404017418,1,38,0,0
404017654,0,56,0,0
404031899,8,48,0,1
404031960,4,50,0,1
404035196,0,27,0,1
404048876,5,28,1,0
404049192,5,42,1,0
404049642,1,32,0,0
404052118,7,57,1,0
404052254,3,34,1,1
404058618,0,33,0,1
404059330,2,38,1,0
404072189,0,59,0,0
404072393,2,27,1,0
404073922,0,30,0,0
404075999,0,38,1,0
404077274,2,24,0,1
404077826,3,56,0,1
404081550,0,27,0,1
404081700,17,52,1,1
404089826,2,64,0,1
404092092,4,31,0,1
404092448,1,43,0,0
404093855,1,32,1,0
404096624,2,68,0,1
404100140,0,41,0,0
404104247,0,30,0,1
404108720,5,35,1,1
404109157,0,36,0,1
404111517,0,56,0,0
404111643,3,23,0,0
404113349,8,35,1,1
404123203,4,26,1,1
404126390,0,32,0,0
404129689,3,35,1,0
404134600,1,47,0,0
404135319,9,39,1,0
404137903,1,54,0,1
404138800,1,30,0,1
404145510,0,53,0,1
404146765,1,52,0,1
404147702,5,43,1,0
404148989,11,39,0,0
404154733,0,30,0,0
404155044,0,23,0,0
404160322,3,44,1,0
404169003,3,43,1,0
404173810,5,34,0,0
404177863,1,59,1,0
404181928,9,69,1,1
404182368,2,30,1,0
404184090,9,51,1,0
404188351,0,25,1,0
404189338,0,44,1,1
404193664,0,23,1,1
404196980,14,70,0,0
404197368,3,53,1,1
404198940,1,54,0,0
404215729,0,36,1,1
404228506,5,51,0,0
404229889,1,21,0,1
404230060,1,33,0,0
404232085,0,32,0,1
404234144,0,36,1,0
404234991,1,32,0,1
404235804,4,40,1,0
404236525,2,38,0,0
404248939,7,43,1,1
404251757,0,30,0,0
404257783,0,26,0,1
404260928,4,46,1,1
404271231,0,32,0,0
404279246,1,29,1,0
404289352,5,48,1,0
404289468,0,46,0,1
404291111,12,35,1,1
404291905,1,39,0,0
404296277,0,24,0,0
404302709,2,43,0,0
404303036,5,37,0,1
404305548,0,26,0,0
404306286,5,24,1,1
404308773,9,48,0,0
404312337,4,67,0,0
404316683,0,42,0,0
404317688,9,30,1,0
404323773,7,52,1,1
404327659,5,44,0,1
404334954,12,50,0,1
404338134,4,67,1,1
404346749,0,55,0,1
404348742,0,31,0,0
404355894,8,39,1,0
404360979,5,64,0,1
404365414,2,24,1,0
404369994,10,43,0,1
404376279,0,44,0,0
404384436,1,23,0,0
404396093,0,34,1,0
404396518,0,48,0,0
404397786,0,58,1,0
404411624,3,41,1,0
404412612,8,39,0,1
404413714,0,54,0,0
404416037,2,29,0,0
404425724,4,28,0,1
404426386,12,59,1,1
404431417,1,58,1,0
404438103,0,73,1,0
404438369,1,60,0,0
404443060,1,29,1,0
404448796,6,35,1,0
404471517,4,40,1,1
404473361,8,39,0,0
404473544,0,33,1,0
404490949,18,44,1,0
404494462,12,61,1,1
404499307,5,31,1,0
404499912,8,47,0,0
404503202,8,35,1,1
404519285,2,30,1,1
404522312,3,27,1,0
404523154,1,56,0,0
404526260,2,37,0,1
404529386,5,40,0,0
404529957,13,57,1,0
404536520,1,49,0,0
404538687,0,64,0,0
404538803,1,33,1,0
404539489,0,44,0,1
404543993,2,45,0,1
404547957,2,52,0,1
404552946,0,42,0,0
404553956,0,36,0,0
404562657,2,29,1,0
404565953,7,37,1,0
404566657,11,56,1,0
404567643,0,31,0,1
404570292,2,24,1,0
404573520,1,56,0,0
404574139,0,27,0,1
404576442,0,34,0,0
404578719,2,26,0,1
404578740,3,38,1,0
404581808,0,41,0,0
404583612,1,39,1,0
404588354,0,31,0,0
404588491,0,34,0,0
404592273,8,60,0,1
404603480,1,34,0,0
404606221,2,28,0,1
404607169,0,44,0,0
404609844,1,34,1,1
404613795,5,62,1,1
404616182,10,53,1,0
404616513,3,25,1,0
404617266,0,31,1,1
404619360,7,37,1,0
404625747,2,60,1,0
404628227,1,62,0,0
404630087,0,30,1,0
404631116,1,38,0,0
404642284,0,44,0,0
404644460,7,70,1,0
404645917,10,32,1,1
404647913,0,31,0,1
404648171,3,64,0,0
404652094,1,29,0,0
404654114,0,69,0,0
404655416,14,50,0,1
404657877,2,39,0,0
404665575,2,45,1,0
404668734,6,55,1,1
404671849,0,21,1,0
404672087,1,26,0,0
404675470,8,27,1,1
404681697,3,29,1,1
404687840,2,33,0,0
404691166,2,58,1,1
404691323,4,51,0,0
404691449,0,57,1,0
404700408,10,78,1,0
404700900,2,60,1,1
404708444,5,29,1,0
404730733,10,76,1,0
404737509,0,47,0,1
404748442,12,60,1,1
404754442,2,25,1,0
404765950,0,41,0,0
404766084,0,22,0,0
404776516,4,33,0,1
404776970,15,69,0,1
404795643,1,62,0,1
404804178,1,23,0,0
404807011,3,41,0,1
404807866,6,58,0,0
404807958,1,63,1,0
404808325,0,25,1,1
404821706,3,32,0,1
404828485,6,31,1,0
404829114,0,56,1,0
404846658,3,38,1,0
404847314,0,57,0,0
404848597,0,34,0,0
404850575,8,60,0,1
404851030,0,34,0,0
404853908,1,35,1,0
404855718,2,52,0,0
404856119,1,35,0,1
404857440,0,30,0,0
404861253,0,34,0,0
404870604,4,54,0,0
404874514,2,57,1,1
404884024,0,27,0,1
404884987,0,23,1,0
404886182,0,39,1,1
404887151,1,57,0,0
404887172,0,65,1,0
404888081,6,27,1,0
404891850,0,32,0,0
404900195,0,32,0,0
404905295,4,53,0,1
404909336,1,36,0,0
404912310,0,32,0,0
404921359,5,67,1,1
404924434,2,46,0,0
404927375,2,40,0,1
404936007,0,37,0,0
404936918,3,46,1,0
404948591,3,56,1,1
404954912,0,31,0,0
404961234,1,27,1,1
404962669,0,42,0,0
404971073,0,57,1,1
404973326,1,56,0,0
404974178,1,48,1,0
404974698,6,56,1,0
404975668,1,37,0,1
404977823,7,41,1,0
404978017,0,30,0,0
404980009,3,63,0,0
404981833,1,40,0,1
404983059,0,35,0,0
404983754,3,38,0,1
404988161,2,55,0,1
404991433,5,26,1,0
404996404,9,63,0,0
404999168,1,68,1,1
405000250,2,32,1,0
405007273,4,64,1,0
405007762,0,26,0,0
405008425,1,62,0,0
405008545,2,24,0,0
405022958,4,52,0,0
405031928,0,33,1,0
405036523,1,50,0,0
405039960,8,43,0,0
405044588,6,47,1,1
405051112,0,27,0,0
405057493,1,42,1,1
405058132,3,40,1,0
405062498,0,49,1,0
405065147,1,43,1,0
405068007,4,44,1,0
405069065,2,39,0,0
405079947,1,57,0,0
405083309,0,41,0,0
405084071,1,32,1,0
405084921,0,30,1,0
405088099,1,34,0,0
405094228,0,55,0,1
405094668,6,44,0,1
405095383,11,47,0,0
405097831,0,25,1,0
405107171,3,39,0,0
405108277,7,42,1,0
405110032,0,21,0,0
405111173,0,29,0,0
405114591,9,27,1,1
405114680,3,40,1,0
405117133,10,36,1,1
405121897,1,43,1,0
405122050,2,24,0,0
405128607,5,27,1,0
405130374,0,47,0,0
405130834,3,52,1,1
405131067,1,42,0,0
405133287,1,45,1,0
405136939,1,40,0,0
405137964,2,62,0,0
405141966,9,58,0,1
405144717,8,57,1,1
405146387,0,35,1,0
405155071,0,28,0,1
405163607,7,44,0,1
405173137,3,44,1,0
405187688,2,56,1,0
405188189,4,24,1,0
405188526,1,33,1,0
405191006,1,23,0,1
405192711,1,35,0,1
405193949,0,33,0,0
405195015,1,34,0,0
405197314,5,55,0,1
405202909,1,40,0,1
405213805,5,57,1,0
405219796,3,76,0,0
405224857,1,20,1,0
405225334,1,58,1,1
405228970,3,34,1,0
405237872,3,23,1,0
405243007,4,38,0,0
405254033,0,34,1,0
405256683,5,34,0,1
405257661,1,24,1,0
405260611,1,46,1,1
405268197,0,55,0,0
405281144,3,67,0,1
405283041,1,54,0,1
405287391,14,50,1,1
405289707,1,21,1,1
405294073,0,24,0,0
405296084,2,47,0,0
405298537,3,21,1,0
405305864,6,43,0,1
405321184,0,19,1,0
405324299,1,44,0,1
405325360,2,34,0,0
405333895,2,41,0,1
405336607,0,20,0,1
405337500,6,39,1,1
405338216,2,66,0,0
405342847,0,28,0,0
405348648,4,30,1,1
405351844,4,44,1,0
405352781,5,34,1,0
405357458,2,51,0,1
405368217,11,45,1,0
405371468,3,41,0,1
405371520,1,51,0,1
405373209,4,53,1,0
405374009,1,52,0,1
405374427,9,60,1,1
405374649,2,36,1,1
405374937,1,31,1,0
405378146,0,52,0,0
405379465,0,59,1,1
405383891,1,30,0,1
405389566,0,29,0,0
405395594,2,57,0,0
405396342,0,61,0,1
405401632,2,43,0,0
405408339,1,39,0,0
405409201,2,34,0,0
405415767,1,56,0,0
405424742,2,31,0,0
405424781,1,31,0,0
405426428,1,53,0,1
405428356,0,40,0,0
405434099,4,46,1,0
405434687,1,64,1,0
405437824,6,60,0,1
405438429,2,23,0,0
405447216,11,51,0,1
405449518,9,44,0,1
405453032,0,29,0,0
405454026,4,49,0,0
405468050,1,28,0,1
405468709,3,42,0,0
405481100,1,41,0,1
405482050,3,34,1,0
405483784,3,37,1,0
405484226,3,40,0,1
405492247,2,21,1,1
405493350,3,61,0,0
405495312,1,41,0,0
405499743,1,39,0,0
405501338,4,54,0,1
405501432,0,30,1,1
405508488,5,28,0,1
405508543,1,37,0,0
405511299,4,39,1,0
405517065,0,26,0,0
405523351,1,47,0,0
405528567,5,39,0,1
405538628,11,37,1,1
405538955,6,37,0,0
405539692,10,39,1,1
405544500,0,54,0,0
405545379,0,48,0,1
405545434,5,31,1,0
405548137,2,55,1,0
405549518,1,22,1,0
405557858,3,62,1,1
405560271,1,35,1,0
405563039,0,35,0,0
405564892,1,37,0,1
405568092,1,48,0,0
405570436,3,34,1,0
405573367,3,29,0,1
405588562,0,72,0,0
405593504,1,37,0,1
405593772,2,48,1,1
405598483,8,53,1,1
405607815,1,63,0,0
405615651,0,30,1,1
405618013,6,33,0,1
405621465,8,53,0,1
405624772,5,58,1,0
405624937,0,32,1,0
405628292,2,44,0,1
405632467,3,53,1,0
405633613,1,38,1,0
405636765,7,42,1,0
405638694,4,31,1,0
405641607,5,55,0,0
405649673,0,35,0,1
405655264,5,29,1,0
405655760,0,33,1,0
405674953,5,49,0,1
405685951,1,39,0,0
405687790,1,38,0,0
405688238,2,55,0,0
405688498,5,25,0,0
405689206,0,37,1,0
405689950,5,51,1,1
405692320,4,34,1,1
405698751,1,24,1,0
405710277,2,34,1,1
405711060,2,62,1,1
405713841,1,43,1,0
405716542,6,44,0,0
405718625,13,44,1,0
405719959,7,33,1,0
405720056,2,38,1,0
405722979,1,32,1,1
405725806,2,35,0,1
405728308,6,37,0,1
405732358,0,23,1,0
405734318,2,60,0,1
405736438,3,26,1,0
405740317,0,29,0,0
405740644,10,47,1,1
405741012,1,56,0,1
405742744,5,23,1,0
405750513,1,30,0,0
405751356,1,37,0,0
405753774,0,44,0,0
405757265,4,42,1,0
405757704,0,51,0,0
405765808,9,44,1,0
405772105,1,33,0,1
405772614,0,64,0,1
405778253,3,56,0,0
405780020,1,48,1,1
405782985,3,43,0,1
405783492,0,48,0,1
405789470,0,35,0,1
405790071,1,47,0,0
405793887,0,30,0,0
405793891,0,27,0,0
405796408,2,39,0,0
405796855,10,58,0,1
405799790,0,40,0,0
405802056,4,44,0,0
405803661,2,58,1,0
405804933,1,42,1,1
405805391,1,33,0,0
405806491,4,56,0,1
405810066,3,49,0,0
405817226,2,49,0,1
405817411,1,49,1,1
405817620,1,55,0,1
405820263,1,38,0,1
405824892,6,42,1,0
405830053,1,39,0,0
405836108,4,31,1,1
405837112,1,28,0,0
405840942,10,52,1,1
405843983,2,26,1,0
405846095,5,26,1,0
405853157,1,27,0,1
405855175,3,50,1,0
405855823,5,25,1,1
405857769,8,42,0,0
405861982,12,59,1,0
405862359,1,61,0,0
405863654,3,55,1,0
405872081,0,35,0,1
405874835,2,20,1,0
405885687,1,58,0,0
405885754,2,24,0,1
405893182,0,46,0,0
405895398,0,34,0,1
405895925,2,51,0,0
405897946,3,56,1,1
405900969,7,30,1,0
405901284,3,64,0,0
405903450,1,36,1,1
405905332,0,61,0,0
405909908,4,57,1,0
405910228,0,33,1,0
405914609,1,35,1,0
405918309,2,51,0,0
405921638,0,54,0,0
405931190,0,29,0,0
405932435,13,35,1,0
405932695,9,32,0,1
405933734,4,36,1,0
405939075,9,60,0,1
405940223,6,27,1,1
405940250,2,24,1,0
405943866,4,48,0,0
405946976,1,23,1,0
405955600,12,50,1,0
405959914,2,20,0,0
405961408,0,39,0,0
405961724,0,29,1,0
405964887,13,56,0,1
405969142,1,38,0,0
405971182,3,71,1,0
405971296,6,59,1,0
405973286,1,53,0,0
405977527,1,26,0,0
405982802,5,57,1,0
405985265,4,43,1,1
405986960,1,49,0,0
405987128,4,24,1,1
405988489,5,37,1,0
405989378,1,38,0,0
405993729,1,37,0,0
405998172,1,80,1,1
405999936,0,59,0,0
406000074,1,65,0,1
406000759,2,52,0,0
406001420,3,41,1,1
406002285,0,20,1,0
406014022,0,36,0,0
406015620,10,31,0,0
406022133,4,44,0,1
406022197,5,51,0,0
406022532,7,46,0,0
406025345,1,28,0,0
406025953,0,36,0,0
406030154,0,33,1,1
406031763,1,45,1,1
406034405,0,47,1,1
406034753,1,46,0,1
406035652,2,43,0,1
406040804,7,50,0,0
406040918,9,28,1,0
406043023,0,21,1,0
406045643,7,42,0,1
406049285,0,33,1,0
406061281,1,35,0,0
406064803,3,62,0,1
406067751,0,51,1,0
406067947,1,64,1,1
406074354,17,47,1,1
406078327,2,32,0,0
406079642,11,61,1,1
406082250,0,23,0,0
406086542,4,26,1,0
406089389,12,64,1,1
406089640,9,51,0,1
406090048,0,55,0,0
406090308,0,41,0,1
406094522,0,25,0,0
406095228,1,44,0,0
406109035,1,34,1,0
406114058,5,64,1,1
406114360,1,43,0,0
406125847,4,31,0,1
406126486,0,58,0,0
406126929,1,21,1,1
406131373,2,56,0,1
406137449,0,45,0,0
406138185,2,29,0,1
406138763,5,53,1,1
406147932,0,33,0,0
406154659,5,58,0,1
406158595,1,59,1,0
406159524,8,64,1,1
406164103,0,24,1,0
406166670,1,62,1,0
406175689,1,39,0,0
406177060,0,62,1,1
406182952,6,41,1,1
406185697,1,41,1,0
406187684,8,44,0,0
406187955,5,39,0,1
406188495,0,24,0,0
406191318,1,43,1,0
406195411,5,35,0,0
406195866,2,47,1,0
406201356,0,33,0,0
406213898,1,26,1,1
406215140,11,55,1,1
406217540,2,33,0,1
406220181,5,43,0,1
406220736,0,24,0,0
406233632,4,67,1,1
406239819,13,41,0,1
406243933,5,24,1,0
406246858,1,36,0,1
406248161,6,57,0,1
406249030,1,39,0,0
406255630,0,43,1,0
406259116,1,36,0,0
406266147,1,30,1,0
406266669,0,32,0,0
